Time, x, y, z, temperature, idS, genusS, nameS, genomeS, action, idO, genusO, nameO, genomeO
0, -40, 217, 16, 32.8, 4-1, g_arbre, Tree, 0-069-366-000, BORN, , , , , , 1
0, 7, 93, 44, 34.1, 6-99, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, -108, 114, -111, 33.9, 6-100, g_conill, White Rabbit, 0-069-350-010, BORN, , , , , , 1
0, -132, 181, -99, 33.2, 6-101, g_conill, White Rabbit, 0-069-350-110, BORN, , , , , , 1
0, -115, 215, -6, 32.8, 7-102, g_guineu, Fox, 0-069-352-210, BORN, , , , , , 1
0, -4, 167, -134, 33.3, 7-103, g_guineu, Fox, 0-069-352-210, BORN, , , , , , 1
0, 46, 227, -150, 32.7, 7-104, g_guineu, Fox, 0-069-352-210, BORN, , , , , , 1
0, 13, 200, -80, 33.0, 7-105, g_guineu, Fox, 0-069-352-210, BORN, , , , , , 1
0, 88, 126, -51, 33.7, 7-106, g_guineu, Fox, 0-069-352-210, BORN, , , , , , 1
30, 75, 94, 12, 34.1, 6-52, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, 143, 145, -25, 33.5, 6-53, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, 141, 255, -125, 32.4, 6-54, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, 75, 110, 23, 33.9, 6-55, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, -54, 99, -146, 34.0, 6-56, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, 9, 145, -51, 33.5, 6-57, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, 43, 103, 66, 34.0, 6-58, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, -40, 228, -207, 32.7, 6-59, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, -37, 182, -164, 33.2, 6-60, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, 142, 256, -126, 32.4, 6-61, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, -126, 211, -63, 32.9, 6-62, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, -57, 234, -201, 32.7, 6-63, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, -143, 240, -68, 32.6, 6-64, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, 73, 184, -95, 33.2, 6-65, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, -34, 229, -26, 32.7, 6-66, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, 33, 261, -178, 32.4, 6-67, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, -117, 169, -71, 33.3, 6-68, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, 54, 245, -157, 32.5, 6-69, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, -41, 226, -13, 32.7, 6-70, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, -121, 213, -10, 32.9, 6-71, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, -61, 214, -168, 32.9, 6-72, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, 151, 206, -102, 32.9, 6-73, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, 69, 245, -140, 32.5, 6-74, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, 67, 194, -96, 33.1, 6-75, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, -40, 179, -80, 33.2, 6-76, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, 94, 135, -68, 33.6, 6-77, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, 30, 142, 81, 33.6, 6-78, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, -32, 122, 66, 33.8, 6-79, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, -13, 152, -37, 33.5, 6-80, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, 90, 139, -70, 33.6, 6-81, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, -50, 148, -79, 33.5, 6-82, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, 49, 102, -30, 34.0, 6-83, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, -63, 228, -190, 32.7, 6-84, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, 110, 111, -75, 33.9, 6-85, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, 83, 118, 35, 33.8, 6-86, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, 72, 264, -157, 32.4, 6-87, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, 124, 63, -63, 34.4, 6-88, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, -45, 233, -200, 32.7, 6-89, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, 40, 110, -43, 33.9, 6-90, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, -115, 203, -31, 33.0, 6-91, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, -85, 169, -81, 33.3, 6-92, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, -10, 136, -141, 33.6, 6-93, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, -23, 202, -185, 33.0, 6-94, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, -18, 131, -137, 33.7, 6-95, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, 57, 146, -58, 33.5, 6-96, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, 17, 168, -140, 33.3, 6-97, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
30, -97, 155, -151, 33.4, 6-98, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, 14, 112, 31, 33.9, 6-99, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, -98, 122, -101, 33.8, 6-100, g_conill, White Rabbit, 0-069-350-010, DIED, , , , , STARVE
30, -126, 160, -93, 33.4, 6-101, g_conill, White Rabbit, 0-069-350-110, DIED, , , , , STARVE
40, -108, 218, 6, 32.8, 7-102, g_guineu, Fox, 0-069-352-210, DIED, , , , , STARVE
40, 9, 159, -144, 33.4, 7-103, g_guineu, Fox, 0-069-352-210, DIED, , , , , STARVE
40, 43, 218, -150, 32.8, 7-104, g_guineu, Fox, 0-069-352-210, DIED, , , , , STARVE
40, -5, 136, -26, 33.6, 7-105, g_guineu, Fox, 0-069-352-210, DIED, , , , , STARVE
40, 95, 143, -81, 33.6, 7-106, g_guineu, Fox, 0-069-352-210, DIED, , , , , STARVE
