Time, x, y, z, temperature, idS, genusS, nameS, genomeS, action, idO, genusO, nameO, genomeO
255, 9, 0, 31, 25.0, 1-57, g_bush, Bush, 0-067-358-000, DIED, 2-37, g_sheep, Sheep, 0-067-354-119, PREY
255, 9, 0, 32, 25.0, 2-37, g_sheep, Sheep, 0-067-354-119, EAT, 1-57, g_bush, Bush, 0-067-358-000, heMenjatPes=82.4 pes=82.7
256, 5, 0, 20, 25.0, 1-87, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
260, 49, 0, 30, 25.0, 1-67, g_bush, Bush, 0-037-158-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
261, 0, 0, -18, 25.0, 1-43, g_bush, Bush, 0-067-358-000, DIED, 2-5, g_sheep, Sheep, 0-067-354-119, PREY
261, 1, 0, -18, 25.0, 2-5, g_sheep, Sheep, 0-067-354-119, EAT, 1-43, g_bush, Bush, 0-067-358-000, heMenjatPes=122.3 pes=76.6
261, 55, 0, 34, 25.0, 1-85, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
264, 17, 0, 22, 25.0, 1-86, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
266, 18, 0, 27, 25.0, 1-59, g_bush, Bush, 0-067-358-000, DIED, 2-37, g_sheep, Sheep, 0-067-354-119, PREY
266, 17, 0, 27, 25.0, 2-37, g_sheep, Sheep, 0-067-354-119, EAT, 1-59, g_bush, Bush, 0-067-358-000, heMenjatPes=88.1 pes=82.7
270, 2, 0, -23, 25.0, 2-5, g_sheep, Sheep, 0-067-354-119, DIED, , , , , OLD
270, 23, 0, 26, 25.0, 1-50, g_bush, Bush, 0-067-358-000, DIED, 2-93, g_sheep, Sheep, 0-067-354-119, PREY
270, 23, 0, 26, 25.0, 2-93, g_sheep, Sheep, 0-067-354-119, EAT, 1-50, g_bush, Bush, 0-067-358-000, heMenjatPes=12.5 pes=84.2
278, 27, 0, 28, 25.0, 1-51, g_bush, Bush, 0-067-358-000, DIED, 2-93, g_sheep, Sheep, 0-067-354-119, PREY
278, 27, 0, 27, 25.0, 2-93, g_sheep, Sheep, 0-067-354-119, EAT, 1-51, g_bush, Bush, 0-067-358-000, heMenjatPes=20.8 pes=84.2
279, 13, 0, -6, 25.0, 3-94, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
280, 17, 0, 22, 25.0, 1-86, g_bush, Bush, 0-067-108-099, DIED, 2-37, g_sheep, Sheep, 0-067-354-119, PREY
280, 17, 0, 22, 25.0, 2-37, g_sheep, Sheep, 0-067-354-119, EAT, 1-86, g_bush, Bush, 0-067-108-099, heMenjatPes=99.0 pes=82.7
282, 9, 0, 11, 25.0, 3-95, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , , 1
290, 40, 0, 50, 25.0, 2-37, g_sheep, Sheep, 0-067-354-119, DIED, 3-95, g_alien2, Alien Pred, 0-067-354-140, PREY
290, 39, 0, 49, 25.0, 3-95, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-37, g_sheep, Sheep, 0-067-354-119, heMenjatPes=0.5 pes=45.3
291, -35, 0, -55, 25.0, 1-96, g_bush, Bush, 0-067-108-090, BORN, , , , , 1-79, 2
291, -22, 0, -31, 25.0, 1-79, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
292, 52, 0, 10, 25.0, 1-45, g_bush, Bush, 0-067-358-000, DIED, 2-93, g_sheep, Sheep, 0-067-354-119, PREY
292, 51, 0, 11, 25.0, 2-93, g_sheep, Sheep, 0-067-354-119, EAT, 1-45, g_bush, Bush, 0-067-358-000, heMenjatPes=29.2 pes=84.2
297, 1, 0, 16, 25.0, 1-53, g_bush, Bush, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
300, 6, 0, 6, 25.0, 1-73, g_bush, Bush, 0-037-108-090, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
306, 46, 0, 54, 25.0, 3-97, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , 3-95, 2
306, 44, 0, 60, 25.0, 3-95, g_alien2, Alien Pred, 0-067-354-140, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
306, 46, 0, 6, 25.0, 1-75, g_bush, Bush, 0-067-108-090, DIED, 2-93, g_sheep, Sheep, 0-067-354-119, PREY
306, 47, 0, 6, 25.0, 2-93, g_sheep, Sheep, 0-067-354-119, EAT, 1-75, g_bush, Bush, 0-067-108-090, heMenjatPes=39.1 pes=84.2
313, 5, 0, -34, 25.0, 1-98, g_bush, Bush, 0-067-108-090, BORN, , , , , 1-78, 2
313, -22, 0, -27, 25.0, 1-78, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
319, 34, 0, 1, 25.0, 1-71, g_bush, Bush, 0-037-108-090, DIED, 2-93, g_sheep, Sheep, 0-067-354-119, PREY
319, 35, 0, 1, 25.0, 2-93, g_sheep, Sheep, 0-067-354-119, EAT, 1-71, g_bush, Bush, 0-037-108-090, heMenjatPes=47.4 pes=84.2
327, -3, 0, 18, 25.0, 1-88, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
331, 36, 0, 34, 25.0, 1-65, g_bush, Bush, 0-037-158-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
332, 32, 0, 13, 25.0, 2-93, g_sheep, Sheep, 0-067-354-119, DIED, 3-95, g_alien2, Alien Pred, 0-067-354-140, PREY
332, 32, 0, 14, 25.0, 3-95, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-93, g_sheep, Sheep, 0-067-354-119, heMenjatPes=1.4 pes=31.8
336, 11, 0, 68, 25.0, 3-97, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
343, -45, 0, 7, 25.0, 2-99, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
343, -74, 0, 13, 25.0, 2-100, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
343, -66, 0, 34, 25.0, 2-101, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
344, -30, 0, 41, 25.0, 2-102, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
344, -22, 0, 49, 25.0, 2-103, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
345, -28, 0, 42, 25.0, 3-104, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , , 1
345, -66, 0, 40, 25.0, 3-105, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , , 1
347, 11, 0, 28, 25.0, 1-106, g_bush, Bush, 0-067-108-099, BORN, , , , , , 1
347, 4, 0, -16, 25.0, 1-107, g_bush, Bush, 0-067-108-099, BORN, , , , , , 1
347, -5, 0, -10, 25.0, 1-108, g_bush, Bush, 0-067-108-099, BORN, , , , , , 1
347, 20, 0, 4, 25.0, 3-109, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , , 1
347, 20, 0, 8, 25.0, 2-110, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
347, 12, 0, 12, 25.0, 3-111, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , , 1
347, -7, 0, -2, 25.0, 2-112, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
348, -25, 0, -9, 25.0, 1-113, g_bush, Bush, 0-067-108-099, BORN, , , , , , 1
348, -33, 0, 24, 25.0, 3-114, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , , 1
348, -31, 0, 27, 25.0, 2-115, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
348, -23, 0, 33, 25.0, 1-116, g_bush, Bush, 0-067-108-099, BORN, , , , , , 1
348, -18, 0, 44, 25.0, 3-117, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , , 1
348, 1, 0, 46, 25.0, 2-118, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
348, 23, 0, 50, 25.0, 1-119, g_bush, Bush, 0-067-108-099, BORN, , , , , , 1
348, 19, 0, 64, 25.0, 2-120, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
348, 15, 0, 69, 25.0, 3-121, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , , 1
348, 15, 0, 51, 25.0, 2-122, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
348, 13, 0, 57, 25.0, 3-123, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , , 1
348, -15, 0, 0, 25.0, 3-124, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , , 1
348, -25, 0, 10, 25.0, 2-125, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
349, -22, 0, 25, 25.0, 1-126, g_bush, Bush, 0-067-108-099, BORN, , , , , , 1
349, -20, 0, 20, 25.0, 3-127, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , , 1
349, -16, 0, -3, 25.0, 2-128, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
349, -20, 0, -15, 25.0, 1-129, g_bush, Bush, 0-067-108-099, BORN, , , , , , 1
349, -28, 0, -14, 25.0, 3-130, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , , 1
349, -27, 0, -20, 25.0, 2-131, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
349, -20, 0, -31, 25.0, 1-132, g_bush, Bush, 0-067-108-099, BORN, , , , , , 1
349, 0, 0, -16, 25.0, 3-133, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , , 1
349, 7, 0, 6, 25.0, 2-134, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
349, -65, 0, 16, 25.0, 2-101, g_sheep, Sheep, 0-067-354-119, DIED, 3-105, g_alien2, Alien Pred, 0-067-354-140, PREY
349, -65, 0, 17, 25.0, 3-105, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-101, g_sheep, Sheep, 0-067-354-119, heMenjatPes=0.5 pes=47.0
349, 5, 0, 37, 25.0, 3-135, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , , 1
349, 1, 0, 46, 25.0, 2-136, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
349, -20, 0, 40, 25.0, 2-137, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
349, -22, 0, 29, 25.0, 3-138, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , , 1
349, -19, 0, 22, 25.0, 1-139, g_bush, Bush, 0-067-108-099, BORN, , , , , , 1
349, -21, 0, 17, 25.0, 2-140, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
349, -23, 0, 5, 25.0, 3-141, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , , 1
350, -22, 0, 6, 25.0, 2-142, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
350, -27, 0, 11, 25.0, 1-143, g_bush, Bush, 0-067-108-099, BORN, , , , , , 1
350, -13, 0, -11, 25.0, 2-112, g_sheep, Sheep, 0-067-354-119, DIED, 3-95, g_alien2, Alien Pred, 0-067-354-140, PREY
350, -14, 0, -11, 25.0, 3-95, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-112, g_sheep, Sheep, 0-067-354-119, heMenjatPes=2.7 pes=41.6
352, -19, 0, 7, 25.0, 2-125, g_sheep, Sheep, 0-067-354-119, DIED, 3-141, g_alien2, Alien Pred, 0-067-354-140, PREY
352, -20, 0, 7, 25.0, 3-141, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-125, g_sheep, Sheep, 0-067-354-119, heMenjatPes=0.5 pes=45.4
353, -12, 0, -1, 25.0, 1-70, g_bush, Bush, 0-037-158-090, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
354, -50, 0, 43, 25.0, 2-137, g_sheep, Sheep, 0-067-354-119, DIED, 3-117, g_alien2, Alien Pred, 0-067-354-140, PREY
354, -49, 0, 43, 25.0, 3-117, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-137, g_sheep, Sheep, 0-067-354-119, heMenjatPes=0.4 pes=43.3
354, -25, 0, 6, 25.0, 2-142, g_sheep, Sheep, 0-067-354-119, DIED, 3-138, g_alien2, Alien Pred, 0-067-354-140, PREY
354, -25, 0, 7, 25.0, 3-138, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-142, g_sheep, Sheep, 0-067-354-119, heMenjatPes=0.4 pes=44.6
356, 15, 0, -21, 25.0, 2-115, g_sheep, Sheep, 0-067-354-119, DIED, 3-127, g_alien2, Alien Pred, 0-067-354-140, PREY
356, 15, 0, -20, 25.0, 3-127, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-115, g_sheep, Sheep, 0-067-354-119, heMenjatPes=0.4 pes=44.8
356, -20, 0, -15, 25.0, 1-129, g_bush, Bush, 0-067-108-099, DIED, 2-99, g_sheep, Sheep, 0-067-354-119, PREY
356, -21, 0, -15, 25.0, 2-99, g_sheep, Sheep, 0-067-354-119, EAT, 1-129, g_bush, Bush, 0-067-108-099, heMenjatPes=3.9 pes=79.4
357, -43, 0, 27, 25.0, 2-128, g_sheep, Sheep, 0-067-354-119, DIED, 3-130, g_alien2, Alien Pred, 0-067-354-140, PREY
357, -43, 0, 27, 25.0, 3-130, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-128, g_sheep, Sheep, 0-067-354-119, heMenjatPes=0.5 pes=47.3
357, 25, 0, -36, 25.0, 2-134, g_sheep, Sheep, 0-067-354-119, DIED, 3-109, g_alien2, Alien Pred, 0-067-354-140, PREY
357, 24, 0, -35, 25.0, 3-109, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-134, g_sheep, Sheep, 0-067-354-119, heMenjatPes=0.4 pes=45.1
359, 75, 0, 87, 25.0, 2-110, g_sheep, Sheep, 0-067-354-119, DIED, 3-111, g_alien2, Alien Pred, 0-067-354-140, PREY
359, 74, 0, 86, 25.0, 3-111, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-110, g_sheep, Sheep, 0-067-354-119, heMenjatPes=0.4 pes=42.6
360, -20, 0, -31, 25.0, 1-132, g_bush, Bush, 0-067-108-099, DIED, 2-131, g_sheep, Sheep, 0-067-354-119, PREY
360, -20, 0, -32, 25.0, 2-131, g_sheep, Sheep, 0-067-354-119, EAT, 1-132, g_bush, Bush, 0-067-108-099, heMenjatPes=4.1 pes=83.6
360, -128, 0, -41, 25.0, 2-102, g_sheep, Sheep, 0-067-354-119, DIED, 3-104, g_alien2, Alien Pred, 0-067-354-140, PREY
360, -127, 0, -41, 25.0, 3-104, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-102, g_sheep, Sheep, 0-067-354-119, heMenjatPes=0.5 pes=43.2
361, -93, 0, 93, 25.0, 2-136, g_sheep, Sheep, 0-067-354-119, DIED, 3-123, g_alien2, Alien Pred, 0-067-354-140, PREY
361, -92, 0, 93, 25.0, 3-123, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-136, g_sheep, Sheep, 0-067-354-119, heMenjatPes=0.5 pes=43.8
362, 87, 0, -16, 25.0, 2-120, g_sheep, Sheep, 0-067-354-119, DIED, 3-121, g_alien2, Alien Pred, 0-067-354-140, PREY
362, 87, 0, -15, 25.0, 3-121, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-120, g_sheep, Sheep, 0-067-354-119, heMenjatPes=0.5 pes=43.7
362, 1, 0, 20, 25.0, 1-55, g_bush, Bush, 0-067-358-000, DIED, 2-140, g_sheep, Sheep, 0-067-354-119, PREY
362, 1, 0, 20, 25.0, 2-140, g_sheep, Sheep, 0-067-354-119, EAT, 1-55, g_bush, Bush, 0-067-358-000, heMenjatPes=7.8 pes=78.9
370, -32, 0, -46, 25.0, 2-131, g_sheep, Sheep, 0-067-354-119, DIED, 3-124, g_alien2, Alien Pred, 0-067-354-140, PREY
370, -33, 0, -46, 25.0, 3-124, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-131, g_sheep, Sheep, 0-067-354-119, heMenjatPes=1.4 pes=45.8
370, 5, 0, 20, 25.0, 1-87, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
371, -77, 0, -8, 25.0, 2-99, g_sheep, Sheep, 0-067-354-119, DIED, 3-133, g_alien2, Alien Pred, 0-067-354-140, PREY
371, -76, 0, -8, 25.0, 3-133, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-99, g_sheep, Sheep, 0-067-354-119, heMenjatPes=0.9 pes=47.0
372, -97, 0, 5, 25.0, 2-100, g_sheep, Sheep, 0-067-354-119, DIED, 3-105, g_alien2, Alien Pred, 0-067-354-140, PREY
372, -97, 0, 5, 25.0, 3-105, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-100, g_sheep, Sheep, 0-067-354-119, heMenjatPes=1.4 pes=46.6
374, -21, 0, 35, 25.0, 2-103, g_sheep, Sheep, 0-067-354-119, DIED, , , , , STARVE
374, 43, 0, 27, 25.0, 1-144, g_bush, Bush, 0-067-108-090, BORN, , , , , 1-91, 3
374, 65, 0, 20, 25.0, 1-91, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
374, 3, 0, 11, 25.0, 1-54, g_bush, Bush, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
374, -72, 0, 49, 25.0, 3-145, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , 3-117, 2
374, -73, 0, 55, 25.0, 3-117, g_alien2, Alien Pred, 0-067-354-140, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
374, 23, 0, 50, 25.0, 1-119, g_bush, Bush, 0-067-108-099, DIED, 2-118, g_sheep, Sheep, 0-067-354-119, PREY
374, 23, 0, 50, 25.0, 2-118, g_sheep, Sheep, 0-067-354-119, EAT, 1-119, g_bush, Bush, 0-067-108-099, heMenjatPes=4.1 pes=70.4
376, 22, 0, 10, 25.0, 1-81, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
382, -43, 0, -49, 25.0, 3-146, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , 3-124, 2
382, -38, 0, -47, 25.0, 3-124, g_alien2, Alien Pred, 0-067-354-140, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
382, 63, 0, 15, 25.0, 1-147, g_bush, Bush, 0-067-108-090, BORN, , , , , 1-84, 2
382, 76, 0, 27, 25.0, 1-84, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
383, 58, 0, 33, 25.0, 1-63, g_bush, Bush, 0-037-158-000, DIED, 2-122, g_sheep, Sheep, 0-067-354-119, PREY
383, 59, 0, 33, 25.0, 2-122, g_sheep, Sheep, 0-067-354-119, EAT, 1-63, g_bush, Bush, 0-037-158-000, heMenjatPes=8.1 pes=81.0
384, 49, 0, 23, 25.0, 1-83, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
384, 72, 0, 122, 25.0, 2-140, g_sheep, Sheep, 0-067-354-119, DIED, 3-141, g_alien2, Alien Pred, 0-067-354-140, PREY
384, 71, 0, 121, 25.0, 3-141, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-140, g_sheep, Sheep, 0-067-354-119, heMenjatPes=0.9 pes=36.2
385, 11, 0, 28, 25.0, 1-106, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
387, -84, 0, 10, 25.0, 3-148, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , 3-105, 2
387, -90, 0, 9, 25.0, 3-105, g_alien2, Alien Pred, 0-067-354-140, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
387, -62, 0, -3, 25.0, 3-149, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , 3-133, 2
387, -68, 0, -2, 25.0, 3-133, g_alien2, Alien Pred, 0-067-354-140, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
393, -6, 0, 12, 25.0, 1-89, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
394, 16, 0, 37, 25.0, 2-118, g_sheep, Sheep, 0-067-354-119, DIED, 3-111, g_alien2, Alien Pred, 0-067-354-140, PREY
394, 16, 0, 37, 25.0, 3-111, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-118, g_sheep, Sheep, 0-067-354-119, heMenjatPes=1.7 pes=37.7
394, 77, 0, 27, 25.0, 2-122, g_sheep, Sheep, 0-067-354-119, DIED, 3-121, g_alien2, Alien Pred, 0-067-354-140, PREY
394, 77, 0, 27, 25.0, 3-121, g_alien2, Alien Pred, 0-067-354-140, EAT, 2-122, g_sheep, Sheep, 0-067-354-119, heMenjatPes=1.8 pes=41.0
396, -16, 0, 44, 25.0, 3-117, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
396, -39, 0, -14, 25.0, 3-138, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
398, 29, 0, 12, 25.0, 1-90, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
398, -8, 0, -16, 25.0, 1-150, g_bush, Bush, 0-067-358-000, BORN, , , , , 1-92, 3
398, 0, 0, -32, 25.0, 1-92, g_bush, Bush, 0-067-358-000, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
399, 13, 0, 16, 25.0, 3-109, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
399, -15, 0, 12, 25.0, 3-114, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
399, 2, 0, 8, 25.0, 3-127, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
401, 48, 0, 41, 25.0, 3-135, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
401, -54, 0, -31, 25.0, 3-149, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
403, 55, 0, 34, 25.0, 1-85, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
404, 5, 0, 23, 25.0, 1-151, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-116, 2
404, -23, 0, 33, 25.0, 1-116, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
404, -52, 0, 10, 25.0, 3-145, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
405, -103, 0, -13, 25.0, 3-104, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
407, 4, 0, 59, 25.0, 3-123, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
411, 85, 0, 23, 25.0, 3-152, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , 3-121, 2
411, 82, 0, 27, 25.0, 3-121, g_alien2, Alien Pred, 0-067-354-140, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
412, -21, 0, -56, 25.0, 3-146, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
414, -62, 0, 39, 25.0, 3-105, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
414, -22, 0, -34, 25.0, 3-124, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
414, -87, 0, -18, 25.0, 3-133, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
414, -27, 0, 11, 25.0, 1-143, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
416, -6, 0, -8, 25.0, 3-95, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
416, -22, 0, 25, 25.0, 1-126, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
417, 8, 0, 53, 25.0, 3-130, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
417, -79, 0, 34, 25.0, 3-148, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
419, -5, 0, 8, 25.0, 1-74, g_bush, Bush, 0-037-108-090, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
421, 58, 0, 63, 25.0, 1-153, g_bush, Bush, 0-067-108-099, BORN, , , , , , 1
422, -30, 0, 15, 25.0, 1-154, g_bush, Bush, 0-067-108-099, BORN, , , , , 1-113, 2
422, -25, 0, -9, 25.0, 1-113, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
423, 45, 0, 54, 25.0, 2-155, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
424, 32, 0, 44, 25.0, 1-156, g_bush, Bush, 0-067-108-099, BORN, , , , , , 1
424, 44, 0, 104, 25.0, 3-141, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
425, 2, 0, 39, 25.0, 2-157, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
426, -10, 0, 36, 25.0, 1-158, g_bush, Bush, 0-067-108-099, BORN, , , , , , 1
427, -25, 0, 23, 25.0, 2-159, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
428, -22, 0, 8, 25.0, 1-160, g_bush, Bush, 0-067-108-099, BORN, , , , , , 1
428, 63, 0, 21, 25.0, 1-161, g_bush, Bush, 0-067-108-090, BORN, , , , , 1-147, 3
428, 63, 0, 15, 25.0, 1-147, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=1
430, -10, 0, -17, 25.0, 2-162, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
430, -1, 0, -29, 25.0, 1-163, g_bush, Bush, 0-067-108-099, BORN, , , , , , 1
431, 22, 0, 38, 25.0, 1-58, g_bush, Bush, 0-067-358-000, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
432, 23, 0, -22, 25.0, 2-164, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
433, 6, 0, 6, 25.0, 1-73, g_bush, Bush, 0-037-108-090, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
435, -11, 0, -22, 25.0, 2-165, g_sheep, Sheep, 0-067-354-119, BORN, , , , , , 1
435, -15, 0, -19, 25.0, 3-166, g_alien2, Alien Pred, 0-067-354-140, BORN, , , , , , 1
435, -3, 0, 18, 25.0, 1-88, g_bush, Bush, 0-067-108-099, TRY BIRTH, , , , , tryOk=0, offSpring=1.0  births=0
436, -3, 0, 52, 25.0, 3-111, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
437, 58, 0, 63, 25.0, 1-153, g_bush, Bush, 0-067-108-099, DIED, 2-155, g_sheep, Sheep, 0-067-354-119, PREY
437, 58, 0, 63, 25.0, 2-155, g_sheep, Sheep, 0-067-354-119, EAT, 1-153, g_bush, Bush, 0-067-108-099, heMenjatPes=3.9 pes=79.1
437, -5, 0, -19, 25.0, 1-167, g_bush, Bush, 0-067-108-090, BORN, , , , , 1-79, 2
437, -22, 0, -31, 25.0, 1-79, g_bush, Bush, 0-067-108-090, TRY BIRTH, , , , , tryOk=1, offSpring=1.0  births=2
440, -26, 0, 30, 25.0, 1-168, g_bush, Bush, 0-067-108-099, BORN, , , , , , 1
440, 105, 0, 1, 25.0, 3-121, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
441, 50, 0, -10, 25.0, 3-152, g_alien2, Alien Pred, 0-067-354-140, DIED, , , , , STARVE
442, 29, 0, -39, 25.0, 1-169, g_bush, Bush, 0-067-108-090, BORN, , , , , 1-98, 3
